id,umisid,degree_id,intake_id,myear,mmonth,amount,remarks,fee_type,msemester,module_code,txn_datetime,initial_mail,posting_date,inactive_mail_sem2,inactive_mail_sem1,third_reminder_sem2,third_reminder_sem1,first_reminder_sem2,first_reminder_sem1,second_reminder_sem2,second_reminder_sem1
675,10023849,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
676,22014315,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
677,22014521,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
678,22014788,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
679,22015241,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
680,10025698,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
681,10024417,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
682,22016139,13,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
683,22002819,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
684,22002941,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
685,22003301,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
686,22003635,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
687,22003717,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
688,22004168,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
689,22004175,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
690,22004235,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
691,22004639,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
692,22005101,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
693,22005339,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
694,22005537,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
695,22006019,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
696,22006568,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
697,21006688,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
698,22007099,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
699,22007279,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
700,22007348,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
701,22007368,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
702,22007379,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
703,22007828,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
704,22008088,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
705,22008255,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
706,22008435,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
707,22008519,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
708,22008675,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
709,22008915,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
710,22009019,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
711,22009028,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
712,22009061,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
713,22009721,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
714,22009856,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
715,22010699,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
716,22010939,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
717,22011268,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
718,22011456,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
719,22011521,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
720,22011675,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
721,22011899,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
722,22012619,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
723,22012628,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
724,22012919,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
725,10024536,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
726,22013248,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
727,22013368,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
728,22013468,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
729,22013488,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
730,22013501,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
731,22013528,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
732,22013888,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
733,22013937,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
734,22014039,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
735,22014202,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
736,10025913,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
737,10025673,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
738,10023795,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
739,10025653,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
740,10025253,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
741,10024815,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
742,22014728,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
743,22014735,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
744,22014777,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
745,22014821,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
746,22014843,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
747,22014879,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
748,22015088,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
749,22015121,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
750,22016021,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
751,10025035,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
752,21016201,14,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
753,22003956,15,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
754,22005368,15,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
755,22009361,15,12,1,NULL,600000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
756,21003319,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
757,21003328,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
758,21003348,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
759,21003356,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
760,21003468,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
761,21003628,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
762,21003919,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
763,21004277,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
764,21004402,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
765,21004428,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
766,21004468,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
767,21004921,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
768,21004955,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
769,21005068,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
770,21005419,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
771,22005728,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
772,22005848,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
773,22005956,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
774,21006179,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
775,21006241,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
776,21006656,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
777,21006695,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
778,21007081,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
779,21007321,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
780,21007441,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
781,21007528,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
782,21007548,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
783,21007602,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
784,21007955,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
785,21008039,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
786,21008148,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
787,21008302,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
788,22008539,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
789,22008543,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
790,21008628,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
791,21009317,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
792,21009395,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
793,21009875,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
794,21010079,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
795,21010115,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
796,21010355,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
797,21010437,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
798,21010655,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
799,21010741,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
800,21010902,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
801,21010948,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
802,21011041,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
803,21011179,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
804,21011221,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
805,21011388,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
806,21011435,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
807,21011837,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
808,21012155,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
809,21012301,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
810,21012575,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
811,21012743,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
812,21012856,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
813,21013048,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
814,21013201,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
815,21013756,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
816,21013856,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
817,21016228,16,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
818,21003995,17,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
819,21004343,17,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
820,23006035,17,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
821,21006583,17,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
822,23006739,17,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
823,21007475,17,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
824,21007741,17,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
825,21007895,17,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
826,21007902,17,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
827,21008456,17,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
828,21008988,17,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
829,21011075,17,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
830,21012256,17,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
831,21012601,17,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
832,21012956,17,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
833,21003799,18,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
834,21007128,18,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
835,21007501,18,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
836,21007519,18,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
837,21008161,18,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
838,21008279,18,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
839,10026490,18,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
840,21013681,18,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
841,21003739,19,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
842,21009748,19,12,1,NULL,400000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
843,21008056,20,12,1,NULL,500000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
844,21009956,20,12,1,NULL,500000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
845,21010219,20,12,1,NULL,500000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
846,21010261,20,12,1,NULL,500000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
847,21011688,20,12,1,NULL,500000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
848,21012439,20,12,1,NULL,500000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
849,21002848,21,12,1,NULL,450000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
850,21003079,21,12,1,NULL,450000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
851,21003288,21,12,1,NULL,450000.00,NULL,Degree Fee,NULL,NULL,2020-03-10 15:34:41,0,2020-03-10,0,0,0,0,0,0,0,0
