id,umisid,user_id,intake_id,degree_id,myear,credit,attempt,semester,grade_point,module_code,final_grade,final_marks,txn_datetime
38845,10018860,28,9,4,1,2,<blank>,NULL,2.00,BScMGT 1104,C,43,2021-02-01 00:00:00
38846,10018860,28,9,4,1,3,<blank>,NULL,2.30,BScMGT 1105,C+,45,2021-02-01 00:00:00
38847,10018860,28,9,4,1,3,<blank>,NULL,2.30,BScMGT 1106,C+,49,2021-02-01 00:00:00
38848,10018860,28,9,4,1,2,<blank>,NULL,3.30,BScMGT 1207,B+,63,2021-02-01 00:00:00
38849,10018860,28,9,4,1,3,<blank>,NULL,3.00,BScMGT 1208,B,57,2021-02-01 00:00:00
38850,10018860,28,9,4,1,4,<blank>,NULL,3.70,BScMGT 1209,A-,66,2021-02-01 00:00:00
38851,10018860,28,9,4,1,6,<blank>,NULL,3.30,BScMGT 1210,B+,64,2021-02-01 00:00:00
38852,10018860,28,9,4,2,2,<blank>,NULL,2.30,BScMGT 2101,C+,48,2021-02-01 00:00:00
38853,10018860,28,9,4,2,2,<blank>,NULL,3.30,BScMGT 2102,B+,63,2021-02-01 00:00:00
38854,10018860,28,9,4,2,2,<blank>,NULL,2.00,BScMGT 2103,C,43,2021-02-01 00:00:00
38855,10018860,28,9,4,2,3,<blank>,NULL,2.00,BScMGT 2104,C,40,2021-02-01 00:00:00
38856,10018860,28,9,4,2,2,<blank>,NULL,2.30,BScMGT 2105,C+,52,2021-02-01 00:00:00
38857,10018860,28,9,4,2,3,<blank>,NULL,2.30,BScMGT 2206,C+,52,2021-02-01 00:00:00
38858,10018860,28,9,4,2,3,<blank>,NULL,3.30,BScMGT 2207,B+,64,2021-02-01 00:00:00
38859,10018860,28,9,4,2,3,<blank>,NULL,2.30,BScMGT 2208,C+,49,2021-02-01 00:00:00
38860,10018860,28,9,4,2,3,<blank>,NULL,2.30,BScMGT 2209,C+,50,2021-02-01 00:00:00
38861,10018860,28,9,4,2,2,<blank>,NULL,2.00,BScMGT 2210,C,40,2021-02-01 00:00:00
38862,10018860,28,9,4,2,5,<blank>,NULL,4.00,BScMGT 2211,A,80,2021-02-01 00:00:00
38863,10018860,28,9,4,3,5,<blank>,NULL,4.00,BScIND 3105,A,72,2021-02-01 00:00:00
38864,10018860,28,9,4,3,5,<blank>,NULL,3.00,BScIND 3211,B,59,2021-02-01 00:00:00
38865,10018860,28,9,4,3,5,<blank>,NULL,2.30,BScMGT 3101,C+,45,2021-02-01 00:00:00
38866,10018860,28,9,4,3,5,<blank>,NULL,2.30,BScMGT 3102,C+,51,2021-02-01 00:00:00
38867,10018860,28,9,4,3,5,<blank>,NULL,3.30,BScMGT 3103,B+,61,2021-02-01 00:00:00
38868,10018860,28,9,4,3,5,<blank>,NULL,2.30,BScMGT 3104,C+,51,2021-02-01 00:00:00
38869,10018860,28,9,4,4,6,<blank>,NULL,3.30,BScIND 4106,B+,62,2021-02-01 00:00:00
38870,10018860,28,9,4,4,6,<blank>,NULL,3.00,BScIND 4107,B,56,2021-02-01 00:00:00
38871,10018860,28,9,4,4,6,<blank>,NULL,3.30,BScIND 4214,B+,62,2021-02-01 00:00:00
38872,10018860,28,9,4,4,6,<blank>,NULL,3.30,BScIND 4215,B+,64,2021-02-01 00:00:00
38873,10018860,28,9,4,4,6,<blank>,NULL,3.70,BScMGT 4101,A-,69,2021-02-01 00:00:00
38874,10018878,28,9,4,1,2,<blank>,NULL,3.00,BScMGT 1101,B,57,2021-02-01 00:00:00
38875,10018878,28,9,4,1,2,<blank>,NULL,3.30,BScMGT 1102,B+,62,2021-02-01 00:00:00
38876,10018878,28,9,4,1,3,<blank>,NULL,3.30,BScMGT 1103,B+,62,2021-02-01 00:00:00
38877,10018878,28,9,4,1,2,<blank>,NULL,3.30,BScMGT 1104,B+,62,2021-02-01 00:00:00
38878,10018878,28,9,4,1,3,<blank>,NULL,2.30,BScMGT 1105,C+,45,2021-02-01 00:00:00
38879,10018878,28,9,4,1,3,<blank>,NULL,2.30,BScMGT 1106,C+,51,2021-02-01 00:00:00
38880,10018878,28,9,4,1,2,<blank>,NULL,3.30,BScMGT 1207,B+,63,2021-02-01 00:00:00
38881,10018878,28,9,4,1,3,<blank>,NULL,3.30,BScMGT 1208,B+,62,2021-02-01 00:00:00
38882,10018878,28,9,4,1,4,<blank>,NULL,4.00,BScMGT 1209,A,80,2021-02-01 00:00:00
38883,10018878,28,9,4,1,6,<blank>,NULL,4.00,BScMGT 1210,A,78,2021-02-01 00:00:00
38884,10018878,28,9,4,2,2,<blank>,NULL,3.30,BScMGT 2101,B+,64,2021-02-01 00:00:00
38885,10018878,28,9,4,2,2,<blank>,NULL,4.00,BScMGT 2102,A,74,2021-02-01 00:00:00
38886,10018878,28,9,4,2,2,<blank>,NULL,2.00,BScMGT 2103,C,40,2021-02-01 00:00:00
38887,10018878,28,9,4,2,3,<blank>,NULL,3.00,BScMGT 2104,B,56,2021-02-01 00:00:00
38888,10018878,28,9,4,2,2,<blank>,NULL,3.00,BScMGT 2105,B,55,2021-02-01 00:00:00
38889,10018878,28,9,4,2,3,<blank>,NULL,2.00,BScMGT 2206,C,42,2021-02-01 00:00:00
38890,10018878,28,9,4,2,3,<blank>,NULL,3.30,BScMGT 2207,B+,61,2021-02-01 00:00:00
38891,10018878,28,9,4,2,3,<blank>,NULL,2.30,BScMGT 2208,C+,54,2021-02-01 00:00:00
38892,10018878,28,9,4,2,3,<blank>,NULL,2.30,BScMGT 2209,C+,53,2021-02-01 00:00:00
38893,10018878,28,9,4,2,2,<blank>,NULL,2.00,BScMGT 2210,C,41,2021-02-01 00:00:00
38894,10018878,28,9,4,2,5,<blank>,NULL,4.00,BScMGT 2211,A,76,2021-02-01 00:00:00
38895,10018878,28,9,4,3,5,<blank>,NULL,2.30,BScIND 3105,C+,49,2021-02-01 00:00:00
38896,10018878,28,9,4,3,5,<blank>,NULL,3.30,BScIND 3211,B+,62,2021-02-01 00:00:00
38897,10018878,28,9,4,3,5,<blank>,NULL,2.30,BScMGT 3101,C+,47,2021-02-01 00:00:00
38898,10018878,28,9,4,3,5,<blank>,NULL,3.30,BScMGT 3102,B+,61,2021-02-01 00:00:00
38899,10018878,28,9,4,3,5,<blank>,NULL,3.00,BScMGT 3103,B,59,2021-02-01 00:00:00
38900,10018878,28,9,4,3,5,<blank>,NULL,2.00,BScMGT 3104,C,40,2021-02-01 00:00:00
38901,10018878,28,9,4,4,6,<blank>,NULL,2.00,BScIND 4106,C,40,2021-02-01 00:00:00
38902,10018878,28,9,4,4,6,<blank>,NULL,3.30,BScIND 4107,B+,64,2021-02-01 00:00:00
38903,10018878,28,9,4,4,6,<blank>,NULL,2.30,BScIND 4214,C+,49,2021-02-01 00:00:00
38904,10018878,28,9,4,4,6,<blank>,NULL,3.30,BScIND 4215,B+,63,2021-02-01 00:00:00
38905,10018878,28,9,4,4,6,<blank>,NULL,3.30,BScMGT 4101,B+,62,2021-02-01 00:00:00
38906,10020424,28,9,4,1,2,<blank>,NULL,3.70,BScMGT 1101,A-,66,2021-02-01 00:00:00
38907,10020424,28,9,4,1,2,<blank>,NULL,4.00,BScMGT 1102,A,74,2021-02-01 00:00:00
38908,10020424,28,9,4,1,3,<blank>,NULL,4.00,BScMGT 1103,A,76,2021-02-01 00:00:00
38909,10020424,28,9,4,1,2,<blank>,NULL,4.00,BScMGT 1104,A,74,2021-02-01 00:00:00
38910,10020424,28,9,4,1,3,<blank>,NULL,4.00,BScMGT 1105,A,77,2021-02-01 00:00:00
38911,10020424,28,9,4,1,3,<blank>,NULL,3.70,BScMGT 1106,A-,67,2021-02-01 00:00:00
38912,10020424,28,9,4,1,2,<blank>,NULL,4.00,BScMGT 1207,A,70,2021-02-01 00:00:00
38913,10020424,28,9,4,1,3,<blank>,NULL,3.30,BScMGT 1208,B+,62,2021-02-01 00:00:00
38914,10020424,28,9,4,1,4,<blank>,NULL,4.00,BScMGT 1209,A+,93,2021-02-01 00:00:00
38915,10020424,28,9,4,1,6,<blank>,NULL,3.70,BScMGT 1210,A-,65,2021-02-01 00:00:00
38916,10020424,28,9,4,2,2,<blank>,NULL,4.00,BScMGT 2101,A,70,2021-02-01 00:00:00
38917,10020424,28,9,4,2,2,<blank>,NULL,4.00,BScMGT 2102,A,79,2021-02-01 00:00:00
38918,10020424,28,9,4,2,2,<blank>,NULL,4.00,BScMGT 2103,A,75,2021-02-01 00:00:00
38919,10020424,28,9,4,2,3,<blank>,NULL,4.00,BScMGT 2104,A,75,2021-02-01 00:00:00
38920,10020424,28,9,4,2,2,<blank>,NULL,4.00,BScMGT 2105,A,83,2021-02-01 00:00:00
38921,10020424,28,9,4,2,3,<blank>,NULL,4.00,BScMGT 2206,A,79,2021-02-01 00:00:00
38922,10020424,28,9,4,2,3,<blank>,NULL,4.00,BScMGT 2207,A,76,2021-02-01 00:00:00
38923,10020424,28,9,4,2,3,<blank>,NULL,4.00,BScMGT 2208,A,74,2021-02-01 00:00:00
38924,10020424,28,9,4,2,3,<blank>,NULL,3.70,BScMGT 2209,A-,68,2021-02-01 00:00:00
38925,10020424,28,9,4,2,2,<blank>,NULL,4.00,BScMGT 2210,A,80,2021-02-01 00:00:00
38926,10020424,28,9,4,2,5,<blank>,NULL,4.00,BScMGT 2211,A,77,2021-02-01 00:00:00
38927,10020424,28,9,4,3,5,<blank>,NULL,4.00,BScIND 3105,A,70,2021-02-01 00:00:00
38928,10020424,28,9,4,3,5,<blank>,NULL,3.70,BScIND 3211,A-,68,2021-02-01 00:00:00
38929,10020424,28,9,4,3,5,<blank>,NULL,3.70,BScMGT 3101,A-,66,2021-02-01 00:00:00
38930,10020424,28,9,4,3,5,<blank>,NULL,4.00,BScMGT 3102,A,72,2021-02-01 00:00:00
38931,10020424,28,9,4,3,5,<blank>,NULL,4.00,BScMGT 3103,A,70,2021-02-01 00:00:00
38932,10020424,28,9,4,3,5,<blank>,NULL,3.30,BScMGT 3104,B+,63,2021-02-01 00:00:00
38933,10020424,28,9,4,4,6,<blank>,NULL,3.70,BScIND 4106,A-,65,2021-02-01 00:00:00
38934,10020424,28,9,4,4,6,<blank>,NULL,4.00,BScIND 4107,A,71,2021-02-01 00:00:00
38935,10020424,28,9,4,4,6,<blank>,NULL,3.30,BScIND 4214,B+,64,2021-02-01 00:00:00
38936,10020424,28,9,4,4,6,<blank>,NULL,4.00,BScIND 4215,A,79,2021-02-01 00:00:00
38937,10020424,28,9,4,4,6,<blank>,NULL,3.70,BScMGT 4101,A-,69,2021-02-01 00:00:00
38938,10020426,28,9,4,1,2,<blank>,NULL,3.30,BScMGT 1101,B+,60,2021-02-01 00:00:00
38939,10020426,28,9,4,1,2,<blank>,NULL,2.30,BScMGT 1102,C+,54,2021-02-01 00:00:00
38940,10020426,28,9,4,1,3,<blank>,NULL,4.00,BScMGT 1103,A,81,2021-02-01 00:00:00
38941,10020426,28,9,4,1,2,<blank>,NULL,4.00,BScMGT 1104,A+,92,2021-02-01 00:00:00
38942,10020426,28,9,4,1,3,<blank>,NULL,4.00,BScMGT 1105,A,77,2021-02-01 00:00:00
38943,10020426,28,9,4,1,3,<blank>,NULL,4.00,BScMGT 1106,A,78,2021-02-01 00:00:00
38944,10020426,28,9,4,1,2,<blank>,NULL,4.00,BScMGT 1207,A,70,2021-02-01 00:00:00
38945,10020426,28,9,4,1,3,<blank>,NULL,4.00,BScMGT 1208,A,73,2021-02-01 00:00:00
38946,10020426,28,9,4,1,4,<blank>,NULL,4.00,BScMGT 1209,A+,91,2021-02-01 00:00:00
38947,10020426,28,9,4,1,6,<blank>,NULL,4.00,BScMGT 1210,A,80,2021-02-01 00:00:00
38948,10020426,28,9,4,2,2,<blank>,NULL,4.00,BScMGT 2101,A,82,2021-02-01 00:00:00
38949,10020426,28,9,4,2,2,<blank>,NULL,4.00,BScMGT 2102,A,80,2021-02-01 00:00:00
38950,10020426,28,9,4,2,2,<blank>,NULL,4.00,BScMGT 2103,A,82,2021-02-01 00:00:00
38951,10020426,28,9,4,2,3,<blank>,NULL,4.00,BScMGT 2104,A,73,2021-02-01 00:00:00
38952,10020426,28,9,4,2,2,<blank>,NULL,4.00,BScMGT 2105,A,82,2021-02-01 00:00:00
38953,10020426,28,9,4,2,3,<blank>,NULL,4.00,BScMGT 2206,A+,85,2021-02-01 00:00:00
38954,10020426,28,9,4,2,3,<blank>,NULL,4.00,BScMGT 2207,A,82,2021-02-01 00:00:00
38955,10020426,28,9,4,2,3,<blank>,NULL,4.00,BScMGT 2208,A,77,2021-02-01 00:00:00
38956,10020426,28,9,4,2,3,<blank>,NULL,4.00,BScMGT 2209,A,79,2021-02-01 00:00:00
38957,10020426,28,9,4,2,2,<blank>,NULL,4.00,BScMGT 2210,A+,88,2021-02-01 00:00:00
38958,10020426,28,9,4,2,5,<blank>,NULL,4.00,BScMGT 2211,A,77,2021-02-01 00:00:00
38959,10020426,28,9,4,3,5,R,NULL,2.00,BScIND 3105,C,63,2021-02-01 00:00:00
38960,10020426,28,9,4,3,5,<blank>,NULL,3.30,BScIND 3211,B+,64,2021-02-01 00:00:00
38961,10020426,28,9,4,3,5,<blank>,NULL,3.70,BScMGT 3101,A-,66,2021-02-01 00:00:00
38962,10020426,28,9,4,3,5,<blank>,NULL,3.70,BScMGT 3102,A-,69,2021-02-01 00:00:00
38963,10020426,28,9,4,3,5,<blank>,NULL,3.70,BScMGT 3103,A-,67,2021-02-01 00:00:00
38964,10020426,28,9,4,3,5,<blank>,NULL,3.30,BScMGT 3104,B+,60,2021-02-01 00:00:00
38965,10020426,28,9,4,4,6,<blank>,NULL,3.30,BScIND 4106,B+,63,2021-02-01 00:00:00
38966,10020426,28,9,4,4,6,<blank>,NULL,3.70,BScIND 4107,A-,67,2021-02-01 00:00:00
38967,10020426,28,9,4,4,6,<blank>,NULL,3.30,BScIND 4214,B+,63,2021-02-01 00:00:00
38968,10020426,28,9,4,4,6,<blank>,NULL,4.00,BScIND 4215,A,73,2021-02-01 00:00:00
38969,10020426,28,9,4,4,6,<blank>,NULL,2.30,BScMGT 4101,C+,47,2021-02-01 00:00:00
38970,10020427,28,9,4,1,2,<blank>,NULL,2.30,BScMGT 1101,C+,54,2021-02-01 00:00:00
38971,10020427,28,9,4,1,2,<blank>,NULL,3.30,BScMGT 1102,B+,63,2021-02-01 00:00:00
38972,10020427,28,9,4,1,3,<blank>,NULL,4.00,BScMGT 1103,A,80,2021-02-01 00:00:00
38973,10020427,28,9,4,1,2,<blank>,NULL,4.00,BScMGT 1104,A+,91,2021-02-01 00:00:00
38974,10020427,28,9,4,1,3,<blank>,NULL,3.70,BScMGT 1105,A-,68,2021-02-01 00:00:00
38975,10020427,28,9,4,1,3,<blank>,NULL,4.00,BScMGT 1106,A,77,2021-02-01 00:00:00
38976,10020427,28,9,4,1,2,<blank>,NULL,3.70,BScMGT 1207,A-,68,2021-02-01 00:00:00
38977,10020427,28,9,4,1,3,<blank>,NULL,3.70,BScMGT 1208,A-,69,2021-02-01 00:00:00
38978,10020427,28,9,4,1,4,<blank>,NULL,4.00,BScMGT 1209,A,79,2021-02-01 00:00:00
38979,10020427,28,9,4,1,6,<blank>,NULL,4.00,BScMGT 1210,A,79,2021-02-01 00:00:00
38980,10020427,28,9,4,2,2,<blank>,NULL,4.00,BScMGT 2101,A,80,2021-02-01 00:00:00
38981,10020427,28,9,4,2,2,<blank>,NULL,4.00,BScMGT 2102,A,70,2021-02-01 00:00:00
38982,10020427,28,9,4,2,2,<blank>,NULL,4.00,BScMGT 2103,A,70,2021-02-01 00:00:00
38983,10020427,28,9,4,2,3,<blank>,NULL,4.00,BScMGT 2104,A,84,2021-02-01 00:00:00
38984,10020427,28,9,4,2,2,<blank>,NULL,4.00,BScMGT 2105,A+,92,2021-02-01 00:00:00
38985,10020427,28,9,4,2,3,<blank>,NULL,4.00,BScMGT 2206,A,81,2021-02-01 00:00:00
38986,10020427,28,9,4,2,3,<blank>,NULL,4.00,BScMGT 2207,A,81,2021-02-01 00:00:00
38987,10020427,28,9,4,2,3,<blank>,NULL,4.00,BScMGT 2208,A,75,2021-02-01 00:00:00
38988,10020427,28,9,4,2,3,<blank>,NULL,4.00,BScMGT 2209,A,78,2021-02-01 00:00:00
38989,10020427,28,9,4,2,2,<blank>,NULL,4.00,BScMGT 2210,A,72,2021-02-01 00:00:00
38990,10020427,28,9,4,2,5,<blank>,NULL,4.00,BScMGT 2211,A,81,2021-02-01 00:00:00
38991,10020427,28,9,4,3,5,<blank>,NULL,4.00,BScIND 3105,A,77,2021-02-01 00:00:00
38992,10020427,28,9,4,3,5,<blank>,NULL,4.00,BScIND 3211,A,73,2021-02-01 00:00:00
38993,10020427,28,9,4,3,5,<blank>,NULL,4.00,BScMGT 3101,A,72,2021-02-01 00:00:00
38994,10020427,28,9,4,3,5,<blank>,NULL,4.00,BScMGT 3102,A,79,2021-02-01 00:00:00
38995,10020427,28,9,4,3,5,<blank>,NULL,4.00,BScMGT 3103,A,80,2021-02-01 00:00:00
38996,10020427,28,9,4,3,5,<blank>,NULL,3.70,BScMGT 3104,A-,67,2021-02-01 00:00:00
38997,10020427,28,9,4,4,6,<blank>,NULL,4.00,BScIND 4106,A,70,2021-02-01 00:00:00
38998,10020427,28,9,4,4,6,<blank>,NULL,4.00,BScIND 4107,A,71,2021-02-01 00:00:00
38999,10020427,28,9,4,4,6,<blank>,NULL,4.00,BScIND 4214,A,82,2021-02-01 00:00:00
39000,10020427,28,9,4,4,6,<blank>,NULL,4.00,BScIND 4215,A,76,2021-02-01 00:00:00
39001,10020427,28,9,4,4,6,<blank>,NULL,3.30,BScMGT 4101,B+,60,2021-02-01 00:00:00
39002,10020487,28,9,4,1,2,<blank>,NULL,4.00,BScMGT 1101,A,78,2021-02-01 00:00:00
39003,10020487,28,9,4,1,2,<blank>,NULL,3.70,BScMGT 1102,A-,69,2021-02-01 00:00:00
39004,10020487,28,9,4,1,3,<blank>,NULL,4.00,BScMGT 1103,A,78,2021-02-01 00:00:00
39005,10020487,28,9,4,1,2,<blank>,NULL,4.00,BScMGT 1104,A,83,2021-02-01 00:00:00
39006,10020487,28,9,4,1,3,<blank>,NULL,4.00,BScMGT 1105,A+,85,2021-02-01 00:00:00
39007,10020487,28,9,4,1,3,<blank>,NULL,4.00,BScMGT 1106,A,78,2021-02-01 00:00:00
39008,10020487,28,9,4,1,2,<blank>,NULL,4.00,BScMGT 1207,A,76,2021-02-01 00:00:00
39009,10020487,28,9,4,1,3,<blank>,NULL,4.00,BScMGT 1208,A,82,2021-02-01 00:00:00
39010,10020487,28,9,4,1,4,<blank>,NULL,4.00,BScMGT 1209,A+,96,2021-02-01 00:00:00
39011,10020487,28,9,4,1,6,<blank>,NULL,4.00,BScMGT 1210,A,73,2021-02-01 00:00:00
39012,10020487,28,9,4,2,2,<blank>,NULL,4.00,BScMGT 2101,A+,86,2021-02-01 00:00:00
39013,10020487,28,9,4,2,2,<blank>,NULL,4.00,BScMGT 2102,A+,85,2021-02-01 00:00:00
39014,10020487,28,9,4,2,2,<blank>,NULL,4.00,BScMGT 2103,A,83,2021-02-01 00:00:00
39015,10020487,28,9,4,2,3,<blank>,NULL,4.00,BScMGT 2104,A,74,2021-02-01 00:00:00
39016,10020487,28,9,4,2,2,<blank>,NULL,4.00,BScMGT 2105,A+,86,2021-02-01 00:00:00
39017,10020487,28,9,4,2,3,<blank>,NULL,4.00,BScMGT 2206,A+,86,2021-02-01 00:00:00
39018,10020487,28,9,4,2,3,<blank>,NULL,4.00,BScMGT 2207,A+,86,2021-02-01 00:00:00
39019,10020487,28,9,4,2,3,<blank>,NULL,4.00,BScMGT 2208,A,80,2021-02-01 00:00:00
39020,10020487,28,9,4,2,3,<blank>,NULL,4.00,BScMGT 2209,A,83,2021-02-01 00:00:00
39021,10020487,28,9,4,2,2,<blank>,NULL,4.00,BScMGT 2210,A+,90,2021-02-01 00:00:00
39022,10020487,28,9,4,2,5,<blank>,NULL,4.00,BScMGT 2211,A,76,2021-02-01 00:00:00
39023,10020487,28,9,4,3,5,<blank>,NULL,4.00,BScIND 3105,A,81,2021-02-01 00:00:00
39024,10020487,28,9,4,3,5,<blank>,NULL,4.00,BScIND 3211,A,80,2021-02-01 00:00:00
39025,10020487,28,9,4,3,5,<blank>,NULL,4.00,BScMGT 3101,A,76,2021-02-01 00:00:00
39026,10020487,28,9,4,3,5,<blank>,NULL,4.00,BScMGT 3102,A,80,2021-02-01 00:00:00
39027,10020487,28,9,4,3,5,<blank>,NULL,4.00,BScMGT 3103,A,75,2021-02-01 00:00:00
39028,10020487,28,9,4,3,5,<blank>,NULL,4.00,BScMGT 3104,A,82,2021-02-01 00:00:00
39029,10020487,28,9,4,4,6,<blank>,NULL,4.00,BScIND 4106,A,70,2021-02-01 00:00:00
39030,10020487,28,9,4,4,6,<blank>,NULL,4.00,BScIND 4107,A,75,2021-02-01 00:00:00
39031,10020487,28,9,4,4,6,<blank>,NULL,4.00,BScIND 4214,A,76,2021-02-01 00:00:00
39032,10020487,28,9,4,4,6,<blank>,NULL,4.00,BScIND 4215,A,82,2021-02-01 00:00:00
39033,10020487,28,9,4,4,6,<blank>,NULL,4.00,BScMGT 4101,A,75,2021-02-01 00:00:00
39034,10020535,28,9,4,1,2,<blank>,NULL,4.00,BScMGT 1101,A,79,2021-02-01 00:00:00
39035,10020535,28,9,4,1,2,<blank>,NULL,4.00,BScMGT 1102,A,82,2021-02-01 00:00:00
39036,10020535,28,9,4,1,3,<blank>,NULL,4.00,BScMGT 1103,A+,85,2021-02-01 00:00:00
39037,10020535,28,9,4,1,2,<blank>,NULL,4.00,BScMGT 1104,A+,91,2021-02-01 00:00:00
39038,10020535,28,9,4,1,3,<blank>,NULL,4.00,BScMGT 1105,A,81,2021-02-01 00:00:00
39039,10020535,28,9,4,1,3,<blank>,NULL,3.70,BScMGT 1106,A-,66,2021-02-01 00:00:00
39040,10020535,28,9,4,1,2,<blank>,NULL,4.00,BScMGT 1207,A,77,2021-02-01 00:00:00
39041,10020535,28,9,4,1,3,<blank>,NULL,4.00,BScMGT 1208,A,84,2021-02-01 00:00:00
39042,10020535,28,9,4,1,4,<blank>,NULL,4.00,BScMGT 1209,A+,87,2021-02-01 00:00:00
39043,10020535,28,9,4,1,6,<blank>,NULL,4.00,BScMGT 1210,A,77,2021-02-01 00:00:00
39044,10020535,28,9,4,2,2,<blank>,NULL,4.00,BScMGT 2101,A,83,2021-02-01 00:00:00
39045,10020535,28,9,4,2,2,<blank>,NULL,4.00,BScMGT 2102,A+,90,2021-02-01 00:00:00
39046,10020535,28,9,4,2,2,<blank>,NULL,4.00,BScMGT 2103,A,83,2021-02-01 00:00:00
39047,10020535,28,9,4,2,3,<blank>,NULL,4.00,BScMGT 2104,A+,90,2021-02-01 00:00:00
39048,10020535,28,9,4,2,2,<blank>,NULL,4.00,BScMGT 2105,A+,93,2021-02-01 00:00:00
39049,10020535,28,9,4,2,3,<blank>,NULL,4.00,BScMGT 2206,A,82,2021-02-01 00:00:00
39050,10020535,28,9,4,2,3,<blank>,NULL,4.00,BScMGT 2207,A,76,2021-02-01 00:00:00
39051,10020535,28,9,4,2,3,<blank>,NULL,4.00,BScMGT 2208,A,80,2021-02-01 00:00:00
39052,10020535,28,9,4,2,3,<blank>,NULL,4.00,BScMGT 2209,A,84,2021-02-01 00:00:00
39053,10020535,28,9,4,2,2,<blank>,NULL,4.00,BScMGT 2210,A,77,2021-02-01 00:00:00
39054,10020535,28,9,4,2,5,<blank>,NULL,4.00,BScMGT 2211,A+,88,2021-02-01 00:00:00
39055,10020535,28,9,4,3,5,<blank>,NULL,4.00,BScIND 3105,A,77,2021-02-01 00:00:00
39056,10020535,28,9,4,3,5,<blank>,NULL,4.00,BScIND 3211,A,74,2021-02-01 00:00:00
39057,10020535,28,9,4,3,5,<blank>,NULL,4.00,BScMGT 3101,A,80,2021-02-01 00:00:00
39058,10020535,28,9,4,3,5,<blank>,NULL,3.70,BScMGT 3102,A-,65,2021-02-01 00:00:00
39059,10020535,28,9,4,3,5,<blank>,NULL,4.00,BScMGT 3103,A,77,2021-02-01 00:00:00
39060,10020535,28,9,4,3,5,<blank>,NULL,4.00,BScMGT 3104,A,77,2021-02-01 00:00:00
39061,10020535,28,9,4,4,6,<blank>,NULL,4.00,BScIND 4106,A,71,2021-02-01 00:00:00
39062,10020535,28,9,4,4,6,<blank>,NULL,3.70,BScIND 4107,A-,66,2021-02-01 00:00:00
39063,10020535,28,9,4,4,6,<blank>,NULL,2.30,BScIND 4214,A,73,2021-02-01 00:00:00
39064,10020535,28,9,4,4,6,<blank>,NULL,4.00,BScIND 4215,A,74,2021-02-01 00:00:00
39065,10020535,28,9,4,4,6,<blank>,NULL,4.00,BScMGT 4101,A,71,2021-02-01 00:00:00
39066,10020567,28,9,4,1,2,<blank>,NULL,2.30,BScMGT 1101,C+,47,2021-02-01 00:00:00
39067,10020567,28,9,4,1,2,<blank>,NULL,2.30,BScMGT 1102,C+,45,2021-02-01 00:00:00
39068,10020567,28,9,4,1,3,R,NULL,2.00,BScMGT 1103,C,50,2021-02-01 00:00:00
39069,10020567,28,9,4,1,2,<blank>,NULL,2.00,BScMGT 1104,C,44,2021-02-01 00:00:00
39070,10020567,28,9,4,1,3,<blank>,NULL,2.30,BScMGT 1105,C+,49,2021-02-01 00:00:00
39071,10020567,28,9,4,1,3,<blank>,NULL,3.00,BScMGT 1106,B,57,2021-02-01 00:00:00
39072,10020567,28,9,4,1,2,<blank>,NULL,4.00,BScMGT 1207,A,71,2021-02-01 00:00:00
39073,10020567,28,9,4,1,3,<blank>,NULL,2.30,BScMGT 1208,C+,53,2021-02-01 00:00:00
39074,10020567,28,9,4,1,4,<blank>,NULL,3.00,BScMGT 1209,B,59,2021-02-01 00:00:00
39075,10020567,28,9,4,1,6,<blank>,NULL,3.30,BScMGT 1210,B+,63,2021-02-01 00:00:00
39076,10020567,28,9,4,2,2,<blank>,NULL,3.30,BScMGT 2101,B+,64,2021-02-01 00:00:00
39077,10020567,28,9,4,2,2,<blank>,NULL,3.30,BScMGT 2102,B+,62,2021-02-01 00:00:00
39078,10020567,28,9,4,2,2,<blank>,NULL,2.30,BScMGT 2103,C+,49,2021-02-01 00:00:00
39079,10020567,28,9,4,2,3,<blank>,NULL,2.30,BScMGT 2104,C+,48,2021-02-01 00:00:00
39080,10020567,28,9,4,2,2,<blank>,NULL,4.00,BScMGT 2105,A,71,2021-02-01 00:00:00
39081,10020567,28,9,4,2,3,<blank>,NULL,2.30,BScMGT 2206,C+,47,2021-02-01 00:00:00
39082,10020567,28,9,4,2,3,<blank>,NULL,3.70,BScMGT 2207,A-,68,2021-02-01 00:00:00
39083,10020567,28,9,4,2,3,<blank>,NULL,2.30,BScMGT 2208,C+,53,2021-02-01 00:00:00
39084,10020567,28,9,4,2,3,<blank>,NULL,3.00,BScMGT 2209,B,56,2021-02-01 00:00:00
39085,10020567,28,9,4,2,2,<blank>,NULL,2.30,BScMGT 2210,C+,49,2021-02-01 00:00:00
39086,10020567,28,9,4,2,5,<blank>,NULL,3.70,BScMGT 2211,A-,65,2021-02-01 00:00:00
39087,10020567,28,9,4,3,5,<blank>,NULL,2.30,BScIND 3105,C+,47,2021-02-01 00:00:00
39088,10020567,28,9,4,3,5,<blank>,NULL,3.00,BScIND 3211,B,59,2021-02-01 00:00:00
39089,10020567,28,9,4,3,5,<blank>,NULL,2.30,BScMGT 3101,C+,53,2021-02-01 00:00:00
39090,10020567,28,9,4,3,5,<blank>,NULL,4.00,BScMGT 3102,A,74,2021-02-01 00:00:00
39091,10020567,28,9,4,3,5,<blank>,NULL,3.30,BScMGT 3103,B+,60,2021-02-01 00:00:00
